Client,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sex_M,has_Count_SA,has_Count_MF,has_Count_CL,avgBal_SA,avgBal_MF,avgBal_CL,has_TransactionsCred,has_TransactionsCred_CA,has_TransactionsCred_nonCA,has_TransactionsDeb,has_TransactionsDeb_nonCA,has_TransactionsDebCash,has_TransactionsDebCashless,has_PaymentOrder,avg_VolumeCred,avg_VolumeCred_CA,avg_VolumeDeb,avg_VolumeDeb_CA,avg_VolumeDebCash,avg_VolumeDebCashless,avg_VolumeDeb_PaymentOrder,VolumeCred_nonCA,VolumeDeb_nonCA,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
1100,69,92,1,0.0,0.0,0.0,0.0,0.0,11.178214285714287,0.0,0.0,0.0,0.0,0.0,35.714642857142856,35.714642857142856,2,2,103.57142857142857,103.57142857142857,35.714285714285715,44.32142857142857,23.535714285714285,6,6,1,2,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,17.857321428571428,17.857321428571428,17.261904761904763,17.261904761904763,35.714285714285715,22.160714285714285,7.845238095238095,0.0,0.0,0,0,0,0.0,0.0,0.0
628,21,94,1,0.0,0.0,1.0,0.0,0.0,488.4596428571429,0.0,0.0,0.0,0.0,0.0,179.44535714285715,105.53607142857143,4,2,76.08785714285715,76.08785714285715,0.0,0.0,0.0,3,3,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,44.86133928571429,52.768035714285716,25.36261904761905,25.36261904761905,0.0,0.0,0.0,73.90928571428572,0.0,0,1,0,0.0,5.465357142857143,0.0
85,25,60,1,0.0,0.0,1.0,0.0,0.0,364.4975,0.0,0.0,0.0,0.0,0.0,196.49642857142857,196.49642857142857,3,3,120.25,120.25,71.42857142857143,8.892857142857142,29.214285714285715,6,6,2,1,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,65.49880952380953,65.49880952380953,20.041666666666668,20.041666666666668,35.714285714285715,8.892857142857142,14.607142857142858,0.0,0.0,0,0,0,0.0,0.0,0.0
335,50,138,1,0.0,0.0,0.0,0.0,0.0,157.92392857142858,0.0,0.0,0.0,0.0,0.0,428.5753571428572,428.5753571428572,4,4,840.7428571428571,840.7428571428571,107.14285714285714,403.59999999999997,327.7142857142857,15,15,2,7,5,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,107.1438392857143,107.1438392857143,56.04952380952381,56.04952380952381,53.57142857142857,57.65714285714285,65.54285714285714,0.0,0.0,0,0,1,0.0,0.0,4.25
1291,33,226,1,1.0,3.0,1.0,0.0,0.0,1728.6575,5836.790714285715,36624.948214285716,0.0,0.0,0.0,2145.388214285714,1787.6842857142858,7,5,2074.0035714285714,2074.0035714285714,642.8571428571429,300.4321428571429,57.142857142857146,15,15,2,7,3,0,1,1,0,5836.790714285715,12208.316071428571,0.0,1,1,1,1,0,1,1,1,306.4840306122449,357.5368571428572,138.26690476190475,138.26690476190475,321.42857142857144,42.91887755102041,19.047619047619047,357.7039285714284,0.0,0,0,1,0.0,0.0,11.10142857142857
575,28,151,1,0.0,0.0,0.0,0.0,0.0,765.9475,0.0,0.0,0.0,0.0,0.0,1357.1474999999998,1357.1474999999998,4,4,2039.2332142857142,2039.2332142857142,1821.4285714285713,88.26892857142857,117.35714285714286,32,32,21,7,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,339.28687499999995,339.28687499999995,63.72603794642857,63.72603794642857,86.73469387755101,12.60984693877551,117.35714285714286,0.0,0.0,0,1,1,0.0,15.291785714285714,8.420714285714286
913,44,3,1,0.0,1.0,0.0,0.0,0.0,2102.5003571428574,0.0,7975.683571428572,0.0,0.0,0.0,14.300357142857143,14.300357142857143,2,2,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0,1,0,1,0,0.0,7975.683571428572,0.0,1,1,0,1,0,0,0,0,7.1501785714285715,7.1501785714285715,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
499,53,212,1,0.0,0.0,1.0,0.0,0.0,949.6864285714286,0.0,0.0,97.91107142857143,0.0,0.0,485.71535714285716,485.71535714285716,5,5,729.5557142857143,729.5557142857143,35.714285714285715,518.1557142857143,174.43571428571428,37,37,1,32,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,97.14307142857143,97.14307142857143,19.71772200772201,19.71772200772201,35.714285714285715,16.192366071428573,58.14523809523809,0.0,0.0,1,0,0,0.5701785714285714,0.0,0.0
73,87,163,1,1.0,1.0,1.0,0.0,0.0,179.35714285714286,21.01607142857143,53571.42857142857,0.0,0.0,0.0,1283.6885714285713,533.3767857142857,6,3,1053.6,1053.5960714285713,0.0,0.0,304.51642857142855,4,3,0,0,2,1,1,1,0,21.01607142857143,53571.42857142857,0.0,1,1,1,1,1,0,0,1,213.94809523809522,177.7922619047619,263.4,351.19869047619045,0.0,0.0,152.25821428571427,750.3117857142856,0.003928571428559735,0,1,1,0.0,1.7857142857142858,18.353928571428572
157,25,151,1,0.0,0.0,0.0,0.0,0.0,3970.2717857142857,0.0,0.0,0.0,0.0,0.0,1023.9342857142857,1023.9342857142857,3,3,1076.5357142857142,1076.5357142857142,357.14285714285717,157.80357142857142,343.32142857142856,18,18,2,6,7,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,341.31142857142856,341.31142857142856,59.80753968253968,59.80753968253968,178.57142857142858,26.300595238095237,49.045918367346935,0.0,0.0,0,0,0,0.0,0.0,0.0
613,5,96,1,0.0,0.0,1.0,1.0,0.0,30.4675,0.0,0.0,218.23428571428573,276.15,0.0,0.7196428571428571,0.005357142857142857,2,1,1.4285714285714286,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0.35982142857142857,0.005357142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,1.4285714285714286,0,1,0,0.0,0.8928571428571429,0.0
1403,4,151,1,1.0,8.0,0.0,0.0,0.0,4444.1849999999995,27030.265714285713,0.0,0.0,0.0,0.0,731.8746428571429,714.3010714285714,5,2,454.2142857142857,454.2142857142857,0.0,0.0,454.2142857142857,2,2,0,0,2,0,1,1,0,27030.265714285713,0.0,0.0,1,1,1,1,0,0,0,1,146.3749285714286,357.1505357142857,227.10714285714286,227.10714285714286,0.0,0.0,227.10714285714286,17.57357142857154,0.0,0,0,1,0.0,0.0,17.214285714285715
1454,47,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036071428571428574,0.036071428571428574,1,1,73.67857142857143,73.67857142857143,0.0,0.0,72.14285714285714,4,4,0,0,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0.036071428571428574,0.036071428571428574,18.419642857142858,18.419642857142858,0.0,0.0,24.047619047619047,0.0,0.0,0,0,0,0.0,0.0,0.0
1067,63,181,1,0.0,0.0,0.0,0.0,1.0,3813.8689285714286,0.0,0.0,0.0,0.0,4128.4,879.4425,841.4685714285714,6,4,1030.4175,1022.0246428571428,625.0,33.88178571428572,228.78571428571428,26,23,7,3,4,0,0,0,1,0.0,0.0,4128.4,1,1,1,1,1,1,1,1,146.57375,210.36714285714285,39.63144230769231,44.43585403726708,89.28571428571429,11.293928571428573,57.19642857142857,37.97392857142859,8.392857142857224,0,0,0,0.0,0.0,0.0
552,43,136,1,0.0,0.0,0.0,0.0,0.0,730.9875000000001,0.0,0.0,0.0,0.0,0.0,428.57428571428574,428.57428571428574,2,2,411.7575,411.7575,242.85714285714286,152.7932142857143,10.714285714285714,25,25,7,13,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,214.28714285714287,214.28714285714287,16.470299999999998,16.470299999999998,34.69387755102041,11.753324175824178,10.714285714285714,0.0,0.0,0,0,0,0.0,0.0,0.0
1476,41,208,1,0.0,11.0,0.0,0.0,0.0,1138.5303571428572,0.0,24442.242142857143,0.0,0.0,0.0,467.22214285714284,467.22214285714284,3,3,524.3928571428571,524.3928571428571,196.42857142857142,142.92857142857142,181.57142857142858,12,12,2,5,4,1,0,1,0,0.0,2222.022012987013,0.0,1,1,0,1,0,1,1,1,155.7407142857143,155.7407142857143,43.69940476190476,43.69940476190476,98.21428571428571,28.585714285714282,45.392857142857146,0.0,0.0,0,0,0,0.0,0.0,0.0
666,59,101,1,0.0,1.0,0.0,0.0,0.0,13806.569285714286,0.0,25462.561785714286,0.0,0.0,0.0,545.7160714285714,545.7160714285714,4,4,734.3571428571429,734.3571428571429,0.0,0.0,729.7142857142857,26,26,0,0,25,1,0,1,0,0.0,25462.561785714286,0.0,1,1,0,1,0,0,0,1,136.42901785714284,136.42901785714284,28.244505494505496,28.244505494505496,0.0,0.0,29.188571428571425,0.0,0.0,0,1,0,0.0,6.785714285714286,0.0
1305,35,152,1,0.0,0.0,1.0,0.0,0.0,73.56642857142857,0.0,0.0,0.0,0.0,0.0,735.5803571428571,735.5803571428571,4,4,595.025,595.025,71.42857142857143,360.91785714285714,161.42857142857142,15,15,1,7,6,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,183.89508928571428,183.89508928571428,39.66833333333333,39.66833333333333,71.42857142857143,51.55969387755102,26.9047619047619,0.0,0.0,0,0,0,0.0,0.0,0.0
742,45,104,1,0.0,0.0,0.0,0.0,0.0,267.54357142857145,0.0,0.0,0.0,0.0,0.0,571.4289285714286,571.4289285714286,2,2,567.4142857142857,567.4142857142857,0.0,0.0,142.85714285714286,4,4,0,0,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,285.7144642857143,285.7144642857143,141.85357142857143,141.85357142857143,0.0,0.0,142.85714285714286,0.0,0.0,0,0,0,0.0,0.0,0.0
644,56,20,1,1.0,0.0,0.0,0.0,0.0,135.36357142857142,0.16999999999999998,0.0,0.0,0.0,0.0,0.265,0.0010714285714285715,2,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0.16999999999999998,0.0,0.0,1,1,1,1,0,0,0,0,0.1325,0.0010714285714285715,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,0.26392857142857146,0.0,1,1,0,9.13892857142857,4.286785714285714,0.0
503,32,73,1,0.0,0.0,0.0,0.0,0.0,1175.7549999999999,0.0,0.0,0.0,0.0,0.0,771.4689285714286,771.4689285714286,3,3,673.8928571428571,673.8928571428571,392.85714285714283,0.0,278.42857142857144,11,11,4,0,4,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,257.1563095238095,257.1563095238095,61.26298701298701,61.26298701298701,98.21428571428571,0.0,69.60714285714286,0.0,0.0,0,0,1,0.0,0.0,2.107142857142857
988,47,28,1,0.0,0.0,0.0,0.0,0.0,705.8725000000001,0.0,0.0,0.0,0.0,0.0,410.7192857142857,410.7192857142857,2,2,387.75821428571425,387.75821428571425,178.57142857142858,46.86535714285714,157.14285714285714,7,7,1,2,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,205.35964285714286,205.35964285714286,55.39403061224489,55.39403061224489,178.57142857142858,23.43267857142857,52.38095238095238,0.0,0.0,0,0,0,0.0,0.0,0.0
348,27,253,1,1.0,0.0,1.0,0.0,1.0,1054.365,12127.589642857143,0.0,0.0,0.0,6622.200357142857,922.2064285714285,811.3239285714286,3,2,891.1835714285714,881.9692857142857,0.0,39.39785714285715,705.5714285714286,19,17,0,2,13,1,1,0,1,12127.589642857143,0.0,6622.200357142857,1,1,1,1,1,0,1,1,307.40214285714285,405.6619642857143,46.9043984962406,51.88054621848739,0.0,19.698928571428574,54.27472527472527,110.88249999999994,9.21428571428578,0,0,1,0.0,0.0,8.321428571428571
969,22,8,1,0.0,0.0,0.0,0.0,0.0,10820.708571428573,0.0,0.0,0.0,0.0,0.0,1520.2667857142858,1520.2667857142858,2,2,562.6771428571428,562.6771428571428,0.0,241.8557142857143,317.89285714285717,32,32,0,21,10,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,1,760.1333928571429,760.1333928571429,17.583660714285713,17.583660714285713,0.0,11.516938775510205,31.789285714285718,0.0,0.0,0,1,0,0.0,4.501071428571429,0.0
122,39,80,1,0.0,0.0,0.0,0.0,0.0,1392.7667857142858,0.0,0.0,0.0,0.0,0.0,857.1078571428571,857.1078571428571,3,3,862.4289285714285,862.4289285714285,0.0,0.0,861.7860714285714,5,5,0,0,4,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,285.70261904761907,285.70261904761907,172.4857857142857,172.4857857142857,0.0,0.0,215.44651785714285,0.0,0.0,1,1,0,3.2930357142857143,2.857142857142857,0.0
1264,77,28,1,0.0,0.0,0.0,0.0,0.0,12992.510714285714,0.0,0.0,0.0,0.0,0.0,357.1439285714286,357.1439285714286,2,2,323.60714285714283,323.60714285714283,0.0,0.0,320.2142857142857,7,7,0,0,6,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,178.5719642857143,178.5719642857143,46.22959183673469,46.22959183673469,0.0,0.0,53.36904761904762,0.0,0.0,1,0,0,36.82660714285714,0.0,0.0
955,19,62,1,0.0,0.0,0.0,0.0,0.0,3131.2239285714286,0.0,0.0,0.0,0.0,0.0,250.0007142857143,250.0007142857143,2,2,246.52857142857144,246.52857142857144,0.0,0.0,129.64285714285714,6,6,0,0,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,125.00035714285715,125.00035714285715,41.08809523809524,41.08809523809524,0.0,0.0,43.214285714285715,0.0,0.0,1,0,1,13.056785714285713,0.0,5.702142857142857
35,66,31,1,0.0,0.0,1.0,0.0,0.0,14.863214285714287,0.0,0.0,0.0,0.0,0.0,0.039642857142857146,0.039642857142857146,1,1,698.2428571428571,698.2428571428571,107.14285714285714,290.49285714285713,245.78571428571428,21,21,6,9,4,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,0.039642857142857146,0.039642857142857146,33.24965986394558,33.24965986394558,17.857142857142858,32.276984126984125,61.44642857142857,0.0,0.0,0,0,0,0.0,0.0,0.0
412,51,116,1,1.0,0.0,0.0,0.0,0.0,376.8910714285715,2506.551071428571,0.0,0.0,0.0,0.0,1964.8103571428571,1964.2885714285715,3,2,941.6071428571429,941.6071428571429,0.0,28.61785714285714,909.5964285714286,11,11,0,4,6,0,1,0,0,2506.551071428571,0.0,0.0,1,1,1,1,0,0,1,1,654.9367857142857,982.1442857142857,85.60064935064935,85.60064935064935,0.0,7.154464285714285,151.59940476190476,0.5217857142856701,0.0,0,1,0,0.0,0.8939285714285715,0.0
624,44,190,1,1.0,0.0,0.0,0.0,0.0,272.1257142857143,12752.727499999999,0.0,0.0,0.0,0.0,46.521428571428565,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,12752.727499999999,0.0,0.0,1,0,1,0,0,0,0,0,23.260714285714283,0.0,0.0,0.0,0.0,0.0,0.0,46.521428571428565,0.0,0,0,0,0.0,0.0,0.0
8,64,30,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,326.9692857142857,0.0,0.0,649.1992857142858,458.60857142857145,25,21,654.8242857142858,455.0371428571429,253.57142857142858,6.982142857142857,0.0,42,24,10,1,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,25.96797142857143,21.838503401360544,15.591054421768709,18.959880952380953,25.357142857142858,6.982142857142857,0.0,190.59071428571434,199.7871428571429,0,0,0,0.0,0.0,0.0
49,46,19,2,0.0,0.0,0.0,0.0,0.0,4.145357142857143,0.0,0.0,0.0,0.0,0.0,415.73821428571426,415.73821428571426,9,9,111.71428571428571,111.71428571428571,0.0,0.0,108.67857142857143,3,3,0,0,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,46.19313492063492,46.19313492063492,37.238095238095234,37.238095238095234,0.0,0.0,54.339285714285715,0.0,0.0,0,1,0,0.0,15.24642857142857,0.0
44,35,51,1,0.0,0.0,0.0,0.0,0.0,186.8460714285714,0.0,0.0,0.0,0.0,0.0,0.19642857142857142,0.19642857142857142,1,1,362.64285714285717,362.64285714285717,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0.19642857142857142,0.19642857142857142,120.8809523809524,120.8809523809524,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,4.464285714285714,0.0
507,49,150,1,1.0,3.0,0.0,1.0,0.0,395.4264285714286,4474.939285714286,0.0,0.0,0.7142857142857143,0.0,1372.6646428571428,1370.8414285714284,7,3,1035.607142857143,1034.1785714285713,103.57142857142857,69.53571428571429,856.75,14,12,1,6,3,1,1,1,0,4474.939285714286,0.0,0.0,1,1,1,1,1,1,1,1,196.09494897959183,456.9471428571428,73.97193877551021,86.1815476190476,103.57142857142857,11.589285714285715,285.5833333333333,1.8232142857143572,1.4285714285715585,1,0,0,1.7980357142857142,0.0,0.0
1428,50,151,1,0.0,0.0,0.0,0.0,0.0,8894.718214285715,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.014285714285714287,6,1,0.9296428571428572,0.8939285714285715,0.0,0.0,0.0,6,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0.008333333333333333,0.014285714285714287,0.1549404761904762,0.8939285714285715,0.0,0.0,0.0,0.03571428571428571,0.0357142857142857,0,0,0,0.0,0.0,0.0
452,74,0,2,0.0,0.0,0.0,0.0,0.0,4474.592142857143,0.0,0.0,0.0,0.0,0.0,0.01892857142857143,0.01892857142857143,1,1,62.892857142857146,62.892857142857146,0.0,0.0,58.07142857142857,2,2,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0.01892857142857143,0.01892857142857143,31.446428571428573,31.446428571428573,0.0,0.0,58.07142857142857,0.0,0.0,0,1,0,0.0,1.9642857142857142,0.0
212,23,68,1,0.0,0.0,1.0,0.0,0.0,226.81428571428572,0.0,0.0,386.6507142857143,0.0,0.0,370.5467857142857,370.5467857142857,2,2,260.0125,260.0125,214.28571428571428,25.476785714285715,17.857142857142858,8,8,3,2,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,185.27339285714285,185.27339285714285,32.5015625,32.5015625,71.42857142857143,12.738392857142857,17.857142857142858,0.0,0.0,0,0,0,0.0,0.0,0.0
47,45,229,1,1.0,5.0,0.0,0.0,0.0,622.2275,1537.0542857142857,0.0,0.0,0.0,0.0,15.823571428571428,0.10035714285714285,2,1,1060.3060714285714,1060.3060714285714,0.0,6.073928571428572,1053.375,22,22,0,2,19,1,1,1,0,1537.0542857142857,0.0,0.0,1,1,1,1,0,0,1,1,7.911785714285714,0.10035714285714285,48.19573051948052,48.19573051948052,0.0,3.036964285714286,55.44078947368421,15.723214285714285,0.0,0,0,1,0.0,0.0,4.496071428571429
1502,17,34,1,0.0,0.0,1.0,1.0,0.0,711.0532142857144,0.0,0.0,558.3321428571428,408.36892857142857,0.0,1280.1060714285716,901.0057142857142,9,3,1340.8853571428572,1101.5353571428573,214.28571428571428,290.2785714285714,436.0357142857143,34,16,3,19,5,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,142.23400793650796,300.3352380952381,39.43780462184874,68.84595982142858,71.42857142857143,15.277819548872179,87.20714285714286,379.1003571428573,239.3499999999999,1,0,1,34.01660714285715,0.0,5.3689285714285715
1273,47,161,1,0.0,0.0,0.0,0.0,0.0,165.95000000000002,0.0,0.0,0.0,0.0,0.0,1258.2060714285712,1258.2060714285712,4,4,921.7364285714285,921.7364285714285,57.142857142857146,194.5107142857143,666.6899999999999,23,23,2,13,7,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,314.5515178571428,314.5515178571428,40.07549689440994,40.07549689440994,28.571428571428573,14.962362637362638,95.24142857142856,0.0,0.0,1,1,0,0.7771428571428572,5.785714285714286,0.0
53,64,125,1,1.0,9.0,1.0,1.0,0.0,0.0,7522.666428571429,83343.19785714286,531.1228571428571,398.34785714285715,0.0,4412.515,4409.652142857142,4,3,5510.359642857143,5510.359642857143,1157.142857142857,1104.9892857142856,3241.5910714285715,68,68,8,21,34,1,1,1,0,7522.666428571429,9260.355317460318,0.0,1,1,1,1,0,1,1,1,1103.12875,1469.8840476190474,81.0347006302521,81.0347006302521,144.64285714285714,52.618537414965985,95.34091386554621,2.862857142858047,0.0,0,0,0,0.0,0.0,0.0
671,19,128,1,1.0,0.0,0.0,0.0,0.0,858.955,11615.655,0.0,0.0,0.0,0.0,641.3907142857142,641.3907142857142,2,2,346.25,346.25,0.0,0.0,343.42857142857144,5,5,0,0,4,1,1,0,0,11615.655,0.0,0.0,1,1,0,1,0,0,0,1,320.6953571428571,320.6953571428571,69.25,69.25,0.0,0.0,85.85714285714286,0.0,0.0,0,0,0,0.0,0.0,0.0
758,33,31,1,1.0,0.0,0.0,0.0,0.0,8826.644285714287,9129.4875,0.0,0.0,0.0,0.0,775.2871428571428,703.0092857142856,4,2,988.1264285714286,988.1264285714286,475.0,438.8764285714286,71.42857142857143,23,23,5,13,1,1,1,0,0,9129.4875,0.0,0.0,1,1,1,1,0,1,1,1,193.8217857142857,351.5046428571428,42.962018633540374,42.962018633540374,95.0,33.75972527472528,71.42857142857143,72.27785714285721,0.0,0,0,0,0.0,0.0,0.0
1547,48,39,1,0.0,0.0,0.0,0.0,0.0,151.2867857142857,0.0,0.0,0.0,0.0,0.0,0.0007142857142857143,0.0007142857142857143,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0007142857142857143,0.0007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
984,29,55,1,0.0,0.0,0.0,0.0,0.0,1049.024642857143,0.0,0.0,0.0,0.0,0.0,98717.675,98717.675,8,8,44782.18607142857,44782.18607142857,23571.428571428572,515.4360714285714,20428.214285714286,63,63,9,22,23,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,12339.709375,12339.709375,710.828350340136,710.828350340136,2619.0476190476193,23.428912337662336,888.1832298136646,0.0,0.0,0,0,0,0.0,0.0,0.0
1103,51,233,1,0.0,0.0,0.0,1.0,1.0,31681.494642857142,0.0,0.0,0.0,112.22821428571429,2304.64,925.1982142857142,788.2939285714285,8,4,1251.5864285714285,1226.0432142857142,571.4285714285714,350.9153571428571,148.03571428571428,26,21,2,10,4,1,0,0,1,0.0,0.0,2304.64,1,1,1,1,1,1,1,1,115.64977678571428,197.07348214285713,48.13793956043956,58.38301020408163,285.7142857142857,35.09153571428571,37.00892857142857,136.90428571428572,25.543214285714384,0,1,0,0.0,6.464285714285714,0.0
319,40,150,2,1.0,1.0,1.0,0.0,0.0,6808.313571428572,29032.549642857142,696.8657142857144,136.04035714285715,0.0,0.0,2703.6378571428572,2694.6703571428575,12,9,1571.9482142857144,1571.9482142857144,414.2857142857143,196.01964285714286,476.89285714285717,32,32,4,15,11,1,1,1,0,29032.549642857142,696.8657142857144,0.0,1,1,1,1,0,1,1,1,225.30315476190478,299.4078174603175,49.123381696428574,49.123381696428574,103.57142857142857,13.067976190476191,43.353896103896105,8.967499999999745,0.0,1,0,0,5.415,0.0,0.0
704,63,138,1,0.0,0.0,0.0,0.0,0.0,403.4421428571428,0.0,0.0,0.0,0.0,0.0,213.38071428571428,213.38071428571428,3,3,379.39285714285717,379.39285714285717,0.0,0.0,267.7142857142857,5,5,0,0,3,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,71.12690476190475,71.12690476190475,75.87857142857143,75.87857142857143,0.0,0.0,89.23809523809524,0.0,0.0,0,1,0,0.0,7.1075,0.0
321,44,51,1,1.0,0.0,1.0,0.0,0.0,166.75500000000002,2691.2667857142856,0.0,0.0,0.0,0.0,2409.996428571428,2048.842142857143,5,3,2017.0892857142858,2017.0892857142858,778.5714285714286,179.94642857142858,1056.857142857143,37,37,4,8,24,0,1,0,0,2691.2667857142856,0.0,0.0,1,1,1,1,0,1,1,1,481.99928571428563,682.947380952381,54.515926640926644,54.515926640926644,194.64285714285714,22.493303571428573,44.035714285714285,361.1542857142854,0.0,0,0,0,0.0,0.0,0.0
1011,38,50,1,0.0,0.0,0.0,0.0,0.0,358.84464285714284,0.0,0.0,0.0,0.0,0.0,339.07321428571424,339.07321428571424,2,2,305.7264285714286,305.7264285714286,214.28571428571428,26.369285714285716,61.857142857142854,9,9,2,3,2,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,169.53660714285712,169.53660714285712,33.96960317460318,33.96960317460318,107.14285714285714,8.789761904761905,30.928571428571427,0.0,0.0,1,0,0,2.0053571428571426,0.0,0.0
1427,4,179,1,1.0,0.0,0.0,0.0,0.0,6.552142857142857,19861.2,0.0,0.0,0.0,0.0,4.249642857142857,0.00035714285714285714,2,1,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,19861.2,0.0,0.0,1,1,1,1,0,0,0,0,2.1248214285714284,0.00035714285714285714,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,4.249285714285714,0.0,0,0,1,0.0,0.0,10.357142857142858
184,30,115,1,0.0,0.0,0.0,0.0,0.0,160.90321428571428,0.0,0.0,0.0,0.0,0.0,0.009642857142857144,0.009642857142857144,1,1,131.87428571428572,131.87428571428572,0.0,129.34321428571428,0.0,4,4,0,2,0,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0.009642857142857144,0.009642857142857144,32.96857142857143,32.96857142857143,0.0,64.67160714285714,0.0,0.0,0.0,0,1,0,0.0,5.785714285714286,0.0
502,69,192,1,0.0,0.0,1.0,0.0,0.0,950.4725,0.0,0.0,0.0,0.0,0.0,1108.3325,1001.6996428571429,12,10,1366.9739285714284,1170.9542857142858,250.0,168.69071428571428,642.2378571428571,35,28,2,12,11,0,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,92.36104166666667,100.16996428571429,39.05639795918367,41.81979591836735,125.0,14.057559523809523,58.38525974025974,106.63285714285712,196.01964285714257,1,0,0,6.042321428571428,0.0,0.0
449,18,20,1,0.0,0.0,1.0,0.0,0.0,16109.628571428571,0.0,0.0,0.0,0.0,0.0,4144.777142857142,2744.445714285714,30,27,3922.4982142857143,2713.7671428571425,757.1428571428571,7.246428571428572,221.32142857142858,55,31,9,2,8,1,0,0,0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,138.15923809523807,101.64613756613755,71.31814935064935,87.54087557603685,84.12698412698413,3.623214285714286,27.665178571428573,1400.3314285714282,1208.7310714285718,0,1,0,0.0,0.8939285714285715,0.0
472,58,51,1,0.0,0.0,0.0,0.0,0.0,12095.031071428572,0.0,0.0,0.0,0.0,0.0,32.143214285714286,32.143214285714286,2,2,21.428571428571427,21.428571428571427,21.428571428571427,0.0,0.0,2,2,2,0,0,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,16.071607142857143,16.071607142857143,10.714285714285714,10.714285714285714,10.714285714285714,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
